"status","installedtime","executiontype","patchseverity","title","severity","executiontime","compliancetype","classification","id","documentversion","patchstate","patchbaselineid","documentname","patchgroup","executionid","resourceid","capturetime","schemaversion","accountid","region","resourcetype"
"COMPLIANT","2020-05-27T00:47:00Z","Command","","python-babel.noarch:0:0.9.6-8.amzn2.0.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python-babel.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:01Z","Command","","python-backports.x86_64:0:1.0-8.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python-backports.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:01Z","Command","","python-backports-ssl_match_hostname.noarch:0:3.5.0.1-1.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python-backports-ssl_match_hostname.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:00Z","Command","","python-cffi.x86_64:0:1.6.0-5.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python-cffi.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:59Z","Command","","python-chardet.noarch:0:2.2.1-1.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python-chardet.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:01Z","Command","","python-colorama.noarch:0:0.3.2-3.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python-colorama.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:00Z","Command","","python-configobj.noarch:0:4.7.2-7.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python-configobj.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:01Z","Command","","python-daemon.noarch:0:1.6-4.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python-daemon.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:03Z","Command","","python-docutils.noarch:0:0.12-0.2.20140510svn7747.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python-docutils.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:00Z","Command","","python-enum34.noarch:0:1.0.4-1.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python-enum34.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:00Z","Command","","python-idna.noarch:0:2.4-1.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python-idna.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:01Z","Command","","python-iniparse.noarch:0:0.4-9.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python-iniparse.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:59Z","Command","","python-ipaddress.noarch:0:1.0.16-2.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python-ipaddress.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:01Z","Command","","python-jsonpatch.noarch:0:1.2-4.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python-jsonpatch.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:01Z","Command","","python-jsonpointer.noarch:0:1.9-2.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python-jsonpointer.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:01Z","Command","","python-jwcrypto.noarch:0:0.4.2-1.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python-jwcrypto.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:59Z","Command","","python-kitchen.noarch:0:1.1.1-5.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python-kitchen.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:01Z","Command","","python-lockfile.noarch:1:0.9.1-4.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python-lockfile.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:02Z","Command","","python-markupsafe.x86_64:0:0.11-10.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python-markupsafe.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:00Z","Command","","python-ply.noarch:0:3.4-11.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python-ply.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:00Z","Command","","python-pycparser.noarch:0:2.14-1.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python-pycparser.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:07Z","Command","","python-pycurl.x86_64:0:7.19.0-19.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python-pycurl.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:01Z","Command","","python-repoze-lru.noarch:0:0.4-3.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python-repoze-lru.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:02Z","Command","","python-requests.noarch:0:2.6.0-7.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python-requests.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:01Z","Command","","python-simplejson.x86_64:0:3.2.0-1.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python-simplejson.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:57Z","Command","","python-six.noarch:0:1.9.0-2.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python-six.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:07Z","Command","","python-urlgrabber.noarch:0:3.10-9.amzn2.0.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python-urlgrabber.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:02Z","Command","","python-urllib3.noarch:0:1.24.3-1.amzn2.0.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python-urllib3.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:04Z","Command","","python2-botocore.noarch:0:1.13.36-2.amzn2.0.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python2-botocore.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:01Z","Command","","python2-cryptography.x86_64:0:1.7.2-2.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python2-cryptography.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:00Z","Command","","python2-dateutil.noarch:1:2.6.0-3.amzn2.0.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python2-dateutil.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:01Z","Command","","python2-futures.noarch:0:3.0.5-1.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python2-futures.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:01Z","Command","","python2-jmespath.noarch:0:0.9.3-1.amzn2.0.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python2-jmespath.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:01Z","Command","","python2-jsonschema.noarch:0:2.5.1-3.amzn2.0.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python2-jsonschema.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:01Z","Command","","python2-oauthlib.noarch:0:2.0.1-8.amzn2.0.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python2-oauthlib.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:59Z","Command","","python2-pyasn1.noarch:0:0.1.9-7.amzn2.0.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python2-pyasn1.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:07Z","Command","","python2-rpm.x86_64:0:4.11.3-40.amzn2.0.4","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python2-rpm.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:59Z","Command","","python2-rsa.noarch:0:3.4.1-1.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python2-rsa.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:05Z","Command","","python2-s3transfer.noarch:0:0.1.12-1.amzn2.0.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python2-s3transfer.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:58Z","Command","","python2-setuptools.noarch:0:38.4.0-3.amzn2.0.6","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","python2-setuptools.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:02Z","Command","","pyxattr.x86_64:0:0.5.1-5.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","pyxattr.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:45Z","Command","","qrencode-libs.x86_64:0:3.4.1-3.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","qrencode-libs.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:15Z","Command","","quota.x86_64:1:4.01-17.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","quota.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:24Z","Command","","quota-nls.noarch:1:4.01-17.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","quota-nls.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:38Z","Command","","rdate.x86_64:0:1.4-25.amzn2.0.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","rdate.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:27Z","Command","","readline.x86_64:0:6.2-10.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","readline.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:31Z","Command","","rng-tools.x86_64:0:5-13.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","rng-tools.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:41Z","Command","","rootfiles.noarch:0:8.1-11.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","rootfiles.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:11Z","Command","","rpcbind.x86_64:0:0.2.0-44.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","rpcbind.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:06Z","Command","","rpm.x86_64:0:4.11.3-40.amzn2.0.4","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","rpm.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:07Z","Command","","rpm-build-libs.x86_64:0:4.11.3-40.amzn2.0.4","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","rpm-build-libs.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:06Z","Command","","rpm-libs.x86_64:0:4.11.3-40.amzn2.0.4","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","rpm-libs.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:32Z","Command","","rpm-plugin-systemd-inhibit.x86_64:0:4.11.3-40.amzn2.0.4","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","rpm-plugin-systemd-inhibit.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:29Z","Command","","rsync.x86_64:0:3.1.2-4.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","rsync.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:16Z","Command","","rsyslog.x86_64:0:8.24.0-41.amzn2.2.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","rsyslog.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:38Z","Command","","scl-utils.x86_64:0:20130529-18.amzn2.0.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","scl-utils.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:32Z","Command","","screen.x86_64:0:4.1.0-0.25.20120314git3c2946.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","screen.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:27Z","Command","","sed.x86_64:0:4.2.2-5.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","sed.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:15Z","Command","","selinux-policy.noarch:0:3.13.1-192.amzn2.6.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","selinux-policy.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:22Z","Command","","selinux-policy-targeted.noarch:0:3.13.1-192.amzn2.6.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","selinux-policy-targeted.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:38Z","Command","","setserial.x86_64:0:2.17-33.amzn2.0.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","setserial.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:24Z","Command","","setup.noarch:0:2.8.71-10.amzn2.0.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","setup.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:16Z","Command","","setuptool.x86_64:0:1.19.11-8.amzn2.0.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","setuptool.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:45Z","Command","","sgpio.x86_64:0:1.2.0.10-13.amzn2.0.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","sgpio.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:08Z","Command","","shadow-utils.x86_64:2:4.1.5.1-24.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","shadow-utils.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:58Z","Command","","shared-mime-info.x86_64:0:1.8-4.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","shared-mime-info.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:34Z","Command","","slang.x86_64:0:2.2.4-11.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","slang.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:34Z","Command","","sssd-client.x86_64:0:1.16.4-21.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","sssd-client.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
